단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
Q500071,KRG500000713,신한 레버리지 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,27230,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,42,0,20221017,2500,0,,,0,,N,,,0,0,0,0,0.0,,680,,N,N,N
Q500072,KRG500000721,신한 인버스 2X 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,12730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25062,0,20221017,2500,0,,,0,,N,,,0,0,0,0,0.0,,318,,N,N,N
Q500073,KRG500000739,신한 블룸버그 2X 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,2000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,564720,0,20221020,10000,0,,,0,,N,,,0,0,0,0,0.0,,200,,N,N,N
Q500074,KRG500000747,신한 블룸버그 -2X 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,55890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1341,0,20221020,2500,0,,,0,,N,,,0,0,0,0,0.0,,1397,,N,N,N
Q500075,KRG500000754,신한 FnGuide 치킨 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,9170,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,4,0,20221117,2000,0,12.0,,0,,N,,,0,0,0,0,0.0,,183,,N,N,N
Q500076,KRG500000762,신한 S&P500 VIX S/T 선물 ETN D,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,21440,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22717,0,20230306,6000,0,,,0,,N,,,0,0,0,0,0.0,,1286,,N,N,N
Q500007,KRG501100074,신한 인버스 은 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4820,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,6281,0,20150618,2000,0,,,0,,N,,,0,0,0,0,0.0,,96,,N,N,N
Q500001,KRG501300013,신한 K200 USD 선물 바이셀 ETN,EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9355,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20141117,2000,0,,,0,,N,,,0,0,0,0,0.0,,187,,N,N,N
Q500002,KRG501300021,신한 USD K200 선물 바이셀 ETN,EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6650,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20141117,2000,0,,,0,,N,,,0,0,0,0,0.0,,133,,N,N,N
Q500035,KRG501500356,신한 레버리지 미국달러 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,13700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,350,0,20180530,2000,0,,,0,,N,,,0,0,0,0,0.0,,274,,N,N,N
Q500036,KRG501500364,신한 인버스 2X 미국달러 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,5655,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4152,0,20180530,2000,0,,,0,,N,,,0,0,0,0,0.0,,113,,N,N,N
Q500020,KRG502100206,신한 레버리지 다우존스지수 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,29430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2062,0,20160706,1000,0,,,0,,N,,,0,0,0,0,0.0,,294,,N,N,N
Q500028,KRG502100289,신한 인버스 2X 다우존스지수 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,2225,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,76411,0,20170807,10000,0,,,0,,N,,,0,0,0,0,0.0,,222,,N,N,N
Q500050,KRG502100503,신한 레버리지 S&P500 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,16440,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,402,0,20190725,2000,0,,,0,,N,,,0,0,0,0,0.0,,328,,N,N,N
Q500051,KRG502100511,신한 인버스 2X S&P500 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,3455,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25699,0,20190725,2000,0,,,0,,N,,,0,0,0,0,0.0,,69,,N,N,N
Q500003,KRG502400036,신한 인버스 WTI원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3395,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,5766,0,20150415,5000,0,,,0,,N,,,0,0,0,0,0.0,,169,,N,N,N
Q500004,KRG502400044,신한 브렌트원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11645,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,62,0,20150415,2000,0,,,0,,N,,,0,0,0,0,0.0,,232,,N,N,N
Q500005,KRG502400051,신한 인버스 브렌트원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2755,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,243,0,20150618,1000,0,,,0,,N,,,0,0,0,0,0.0,,27,,N,N,N
Q500006,KRG502400069,신한 인버스 금 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6285,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,4263,0,20150618,2000,0,,,0,,N,,,0,0,0,0,0.0,,125,,N,N,N
Q500008,KRG502400085,신한 인버스 구리 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5665,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,4793,0,20150618,2000,0,,,0,,N,,,0,0,0,0,0.0,,113,,N,N,N
Q500009,KRG502400093,신한 다우존스지수 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,19685,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,254,0,20150703,1000,0,,,0,,N,,,0,0,0,0,0.0,,196,,N,N,N
Q500010,KRG502400101,신한 인버스 다우존스지수 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4135,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1775,0,20150703,2000,0,,,0,,N,,,0,0,0,0,0.0,,82,,N,N,N
Q500011,KRG502400119,신한 달러인덱스 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11895,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,10,0,20150703,1000,0,,,0,,N,,,0,0,0,0,0.0,,118,,N,N,N
Q500012,KRG502400127,신한 인버스 달러인덱스 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8560,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,10,0,20150703,1000,0,,,0,,N,,,0,0,0,0,0.0,,85,,N,N,N
Q500013,KRG502400135,신한 옥수수 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11170,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,256,0,20151028,2000,0,,,0,,N,,,0,0,0,0,0.0,,223,,N,N,N
Q500014,KRG502400143,신한 인버스 옥수수 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6515,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,647,0,20151028,2000,0,,,0,,N,,,0,0,0,0,0.0,,130,,N,N,N
Q500015,KRG502400150,신한 WTI원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5970,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,19837,0,20151028,10000,0,,,0,,N,,,0,0,0,0,0.0,,597,,N,N,N
Q500016,KRG502400168,신한 금 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14460,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,6487,0,20151028,2000,0,,,0,,N,,,0,0,0,0,0.0,,289,,N,N,N
Q500017,KRG502400176,신한 은 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11900,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,709,0,20151028,2000,0,,,0,,N,,,0,0,0,0,0.0,,238,,N,N,N
Q500018,KRG502400184,신한 구리 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,17200,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20160225,2000,0,,,0,,N,,,0,0,0,0,0.0,,344,,N,N,N
Q500019,KRG502400192,신한 레버리지 WTI원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2613365,0,20160225,500000,0,,,0,,N,,,0,0,0,0,0.0,,3900,,N,N,N
Q500023,KRG502400234,신한 콩 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,14035,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20161027,2000,0,,,0,,N,,,0,0,0,0,0.0,,280,,N,N,N
Q500024,KRG502400242,신한 인버스 콩 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,6040,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,427,0,20161027,2000,0,,,0,,N,,,0,0,0,0,0.0,,120,,N,N,N
Q500027,KRG502400275,신한 인버스 2X WTI원유 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9649359,0,20170807,633000,0,,,0,,N,,,0,0,0,0,0.0,,949,,N,N,N
Q500029,KRG502400291,신한 레버리지 은 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,6745,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,93594,0,20170915,10000,0,,,0,,N,,,0,0,0,0,0.0,,674,,N,N,N
Q500030,KRG502400309,신한 인버스 2X 은 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,2040,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,94290,0,20170915,5000,0,,,0,,N,,,0,0,0,0,0.0,,102,,N,N,N
Q500037,KRG502400374,신한 레버리지 금 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,19340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,934,0,20180614,2000,0,,,0,,N,,,0,0,0,0,0.0,,386,,N,N,N
Q500038,KRG502400382,신한 인버스 2X 금 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,4995,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24045,0,20180614,1000,0,,,0,,N,,,0,0,0,0,0.0,,49,,N,N,N
Q500040,KRG502400408,신한 레버리지 구리 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,17740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,635,0,20180920,1000,0,,,0,,N,,,0,0,0,0,0.0,,177,,N,N,N
Q500041,KRG502400416,신한 인버스 2X 구리 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,2955,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15757,0,20180920,5000,0,,,0,,N,,,0,0,0,0,0.0,,147,,N,N,N
Q510014,KRG510000141,대신 알루미늄 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,0,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20210308,1000,0,,,0,,N,,,0,0,0,0,0.0,,0,,N,N,N
Q510015,KRG510000158,대신 밀 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,9190,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,829,0,20210308,2000,0,,,0,,N,,,0,0,0,0,0.0,,183,,N,N,N
Q510016,KRG510000166,대신 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,8145,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,6665,0,20210603,1000,0,,,0,,N,,,0,0,0,0,0.0,,81,,N,N,N
Q510017,KRG510000174,대신 2X 철광석 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,12860,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9462,0,20210902,1000,0,,,0,,N,,,0,0,0,0,0.0,,128,,N,N,N
Q510019,KRG510000190,대신 인버스 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,6405,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4658,0,20211215,8000,0,,,0,,N,,,0,0,0,0,0.0,,512,,N,N,N
Q510020,KRG510000208,대신 2X 알루미늄 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,7915,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,909,0,20220325,1000,0,,,0,,N,,,0,0,0,0,0.0,,79,,N,N,N
Q510021,KRG510000216,대신 인버스 2X 알루미늄 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,37080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,178,0,20220325,1000,0,,,0,,N,,,0,0,0,0,0.0,,370,,N,N,N
Q510022,KRG510000224,대신 S&P WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,6415,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,20,0,20220620,1000,0,,,0,,N,,,0,0,0,0,0.0,,64,,N,N,N
Q510023,KRG510000232,대신 S&P 인버스 WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,14840,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20220620,1000,0,,,0,,N,,,0,0,0,0,0.0,,148,,N,N,N
Q510024,KRG510000240,대신 인버스 밀 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,11600,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20220728,1000,0,,,0,,N,,,0,0,0,0,0.0,,116,,N,N,N
Q510025,KRG510000257,대신 S&P500 VIX S/T 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,12655,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9166,0,20220916,1000,0,,,0,,N,,,0,0,0,0,0.0,,126,,N,N,N
Q510026,KRG510000265,대신 레버리지 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,27065,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2,0,20221017,1000,0,,,0,,N,,,0,0,0,0,0.0,,270,,N,N,N
Q510027,KRG510000273,대신 인버스 2X 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,12700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3034,0,20221017,1000,0,,,0,,N,,,0,0,0,0,0.0,,127,,N,N,N
Q510028,KRG510000281,대신 S&P 2X 천연가스 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,1820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40452,0,20221020,3000,0,,,0,,N,,,0,0,0,0,0.0,,54,,N,N,N
Q510029,KRG510000299,대신 S&P 인버스 2X 천연가스 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,50755,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20221020,1000,0,,,0,,N,,,0,0,0,0,0.0,,507,,N,N,N
Q510030,KRG510000307,대신 레버리지 KRX 금현물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,22560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20221108,1000,0,,,0,,N,,,0,0,0,0,0.0,,225,,N,N,N
Q510031,KRG510000315,대신 철광석 선물 ETN(H) B,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,17480,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,31,0,20221108,1000,0,,,0,,N,,,0,0,0,0,0.0,,174,,N,N,N
Q510032,KRG510000323,대신 인버스 철광석 선물 ETN(H) B,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,5630,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,316,0,20221108,1000,0,,,0,,N,,,0,0,0,0,0.0,,56,,N,N,N
Q520030,KRG520000305,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,EN,,0,0,0,N,N,,0,,,N,4.0,N,,,,,,N,,,0,,,,,,,,,12165,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,6062,0,20201215,3000,0,,,0,,N,,,0,0,0,0,0.0,,364,,N,N,N
Q520033,KRG520000339,미래에셋 레버리지 은 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,14710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2,0,20210913,1000,0,,,0,,N,,,0,0,0,0,0.0,,147,,N,N,N
Q520034,KRG520000347,미래에셋 인버스 2X 은 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,20635,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5,0,20210913,1000,0,,,0,,N,,,0,0,0,0,0.0,,206,,N,N,N
Q520037,KRG520000370,미래에셋 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,8110,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20211021,2000,0,,,0,,N,,,0,0,0,0,0.0,,162,,N,N,N
Q520038,KRG520000388,미래에셋 인버스 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,12050,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,236,0,20211021,2000,0,,,0,,N,,,0,0,0,0,0.0,,241,,N,N,N
Q520039,KRG520000396,미래에셋 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,8480,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,36,0,20211021,2000,0,,,0,,N,,,0,0,0,0,0.0,,169,,N,N,N
Q520040,KRG520000404,미래에셋 인버스 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,10585,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,11010,0,20211021,2000,0,,,0,,N,,,0,0,0,0,0.0,,211,,N,N,N
Q520043,KRG520000438,미래에셋 S&P 유럽탄소배출권 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,14445,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20211108,1000,0,,,0,,N,,,0,0,0,0,0.0,,144,,N,N,N
Q520046,KRG520000461,미래에셋 레버리지 옥수수 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,27605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,104,0,20211216,1000,0,,,0,,N,,,0,0,0,0,0.0,,276,,N,N,N
Q520047,KRG520000479,미래에셋 인버스 2X 옥수수 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,13610,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6830,0,20211216,1000,0,,,0,,N,,,0,0,0,0,0.0,,136,,N,N,N
Q520050,KRG520000503,미래에셋 인버스 2X 원유선물혼합 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,23025,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14636,0,20220427,2500,0,,,0,,N,,,0,0,0,0,0.0,,575,,N,N,N
Q520052,KRG520000529,미래에셋 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,3430,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,104357,0,20220727,2000,0,,,0,,N,,,0,0,0,0,0.0,,68,,N,N,N
Q520053,KRG520000537,미래에셋 인버스 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,19695,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,35,0,20220727,1000,0,,,0,,N,,,0,0,0,0,0.0,,196,,N,N,N
Q520054,KRG520000545,미래에셋 레버리지 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,23115,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23251,0,20221017,2000,0,,,0,,N,,,0,0,0,0,0.0,,462,,N,N,N
Q520055,KRG520000552,미래에셋 인버스 2X 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,16590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2013,0,20221017,2000,0,,,0,,N,,,0,0,0,0,0.0,,331,,N,N,N
Q520056,KRG520000560,미래에셋 레버리지 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,27180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,144165,0,20221017,2000,0,,,0,,N,,,0,0,0,0,0.0,,543,,N,N,N
Q520057,KRG520000578,미래에셋 인버스 2X 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,12685,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3141963,0,20221017,5000,0,,,0,,N,,,0,0,0,0,0.0,,634,,N,N,N
Q520058,KRG520000586,미래에셋 S&P 2X 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,2010,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,155271,0,20221020,2500,0,,,0,,N,,,0,0,0,0,0.0,,50,,N,N,N
Q520059,KRG520000594,미래에셋 S&P -2X 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,55565,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34,0,20221020,2500,0,,,0,,N,,,0,0,0,0,0.0,,1389,,N,N,N
Q520060,KRG520000602,미래에셋 FnGuide 부산엑스포 추가수익 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,10300,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20221125,1000,0,,,0,,N,,,0,0,0,0,0.0,,103,,N,N,N
Q520061,KRG520000610,미래에셋 인도네시아 Top5 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,9770,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,73,0,20221128,1000,0,,,0,,N,,,0,0,0,0,0.0,,97,,N,N,N
Q520062,KRG520000628,미래에셋 인도네시아 금속&에너지 Top5 ETN,EN,,0,0,0,N,N,,0,,,N,3.0,N,,,,,,N,,,0,,,,,,,,,8810,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,74,0,20221128,1000,0,,,0,,N,,,0,0,0,0,0.0,,88,,N,N,N
Q520004,KRG521100047,미래에셋 전기전자 Core5 ETN,EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,29800,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20151209,2000,0,,,0,,N,,,0,0,0,0,0.0,,596,,N,N,N
Q520005,KRG521100054,미래에셋 인버스 전기전자 Core5 ETN,EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2550,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20151209,2000,0,,,0,,N,,,0,0,0,0,0.0,,51,,N,N,N
Q520006,KRG521100062,미래에셋 에너지화학 Core5 ETN,EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14285,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20151209,2000,0,,,0,,N,,,0,0,0,0,0.0,,285,,N,N,N
Q520007,KRG521100070,미래에셋 인버스 에너지화학 Core5 ETN,EN,,0,0,0,N,N,N,0,,,N,3.0,N,,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4805,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,6,0,20151209,2000,0,,,0,,N,,,0,0,0,0,0.0,,96,,N,N,N
